customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID-00919,Female,1,Yes,Yes,58,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,84.16,7551.3,No
ID-00920,Male,0,Yes,Yes,63,No,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Credit card,21.95,4286.95,Yes
ID-00921,Male,0,No,No,71,No,No,DSL,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,19.16,1917.51,Yes
ID-00922,Male,0,No,No,70,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,27.07,7064.59,No
ID-00923,Male,0,Yes,Yes,43,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,100.86,6567.95,Yes
ID-00924,Male,0,Yes,No,47,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card,66.62,6086.72,Yes
ID-00925,Male,0,Yes,No,14,Yes,No phone service,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,51.95,5865.78,No
ID-00926,Male,0,Yes,No,34,No,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,43.3,6797.87,No
ID-00927,Female,0,No,Yes,22,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer,69.19,7213.77,Yes
ID-00928,Female,0,Yes,No,52,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,26.6,7802.57,No
ID-00929,Male,0,Yes,No,44,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,80.28,5304.25,No
ID-00930,Male,0,No,Yes,12,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,One year,No,Bank transfer,56.49,3429.34,No
ID-00931,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,104.52,797.34,No
ID-00932,Male,0,Yes,Yes,37,No,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,94.07,6279.11,No
ID-00933,Male,0,Yes,Yes,69,No,No,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,20.1,1242.03,No
ID-00934,Female,1,Yes,Yes,67,Yes,Yes,No,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,34.98,7545.32,No
ID-00935,Male,1,Yes,No,4,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,65.89,3535.78,No
ID-00936,Female,0,No,No,39,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,84.45,7611.33,No
ID-00937,Male,0,No,No,69,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,90.12,4511.64,No
ID-00938,Female,0,No,No,20,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Credit card,100.28,3948.38,No
ID-00939,Female,0,No,No,27,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,23.2,3169.15,Yes
ID-00940,Female,0,Yes,No,2,Yes,No,No,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,20.11,549.92,No
ID-00941,Male,0,No,No,22,No,No,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,78.6,118.16,No
ID-00942,Female,0,No,No,71,No,No phone service,No,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,90.99,4426.83,No
ID-00943,Male,0,No,Yes,18,Yes,No phone service,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card,97.31,7827.74,No
ID-00944,Male,1,No,No,49,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,33.9,5097.8,No
ID-00945,Male,0,No,No,57,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,115.61,7492.09,No
ID-00946,Male,0,No,Yes,19,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,41.31,8682.67,Yes
ID-00947,Female,0,No,No,71,No,No phone service,DSL,No,Yes,No,Yes,No internet service,Yes,Two year,No,Mailed check,43.41,1566.24,Yes
ID-00948,Female,0,No,Yes,52,No,No phone service,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,33.76,5734.5,No
ID-00949,Male,0,Yes,No,8,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,22.6,3631.4,No
ID-00950,Male,0,No,No,3,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,99.63,1827.87,No
ID-00951,Female,0,Yes,Yes,40,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No,One year,Yes,Mailed check,18.82,2106.05,No
ID-00952,Male,0,No,Yes,24,No,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,64.86,2138.55,Yes
ID-00953,Female,0,No,No,33,Yes,No,No,No,No internet service,No internet service,No internet service,Yes,No,One year,No,Bank transfer,27.49,6341.81,No
ID-00954,Male,0,No,Yes,8,No,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,One year,No,Credit card,22.75,3094.89,No
ID-00955,Male,0,Yes,No,12,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,112.18,2234.58,Yes
ID-00956,Female,1,Yes,No,8,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,101.2,7696.47,Yes
ID-00957,Male,0,No,No,3,No,No,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,57.94,315.9,Yes
ID-00958,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,64.34,6393.52,No
ID-00959,Male,0,No,No,6,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No,Two year,No,Bank transfer,105.5,8342.96,No
ID-00960,Male,0,Yes,No,14,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,Two year,No,Bank transfer,98.33,5440.42,Yes
ID-00961,Male,0,Yes,Yes,37,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,87.76,4768.93,No
ID-00962,Female,0,Yes,Yes,51,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer,72.17,550.78,No
ID-00963,Male,0,No,Yes,6,No,No phone service,No,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer,79.34,4377.17,Yes
ID-00964,Male,0,Yes,No,44,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,57.78,3150.38,No
ID-00965,Male,0,Yes,Yes,58,Yes,No phone service,Fiber optic,No,No,No internet service,No,No internet service,Yes,Two year,No,Mailed check,71.32,6761.7,Yes
ID-00966,Male,0,No,No,20,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,72.49,7053.55,No
ID-00967,Female,0,Yes,Yes,27,No,Yes,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,105.17,1470.78,No
ID-00968,Female,0,No,No,2,No,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,40.22,4544.3,No
ID-00969,Male,0,No,No,13,No,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,Two year,No,Credit card,43.04,7470.94,No
ID-00970,Female,0,Yes,No,1,Yes,No,No,Yes,No,No,No internet service,No,No,Month-to-month,No,Credit card,39.45,5430.74,Yes
ID-00971,Male,0,No,No,28,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Yes,One year,No,Credit card,76.46,4186.61,No
ID-00972,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,88.11,7801.35,Yes
ID-00973,Male,0,Yes,Yes,36,No,No phone service,No,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,42.22,8394.37,No
ID-00974,Female,0,No,No,44,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,No,Credit card,86.28,2057.26,No
ID-00975,Female,0,Yes,Yes,44,Yes,No,DSL,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,81.37,1602.46,No
ID-00976,Female,0,Yes,No,23,No,No,No,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,50.52,7513.34,No
ID-00977,Female,1,No,No,45,Yes,No,No,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,41.35,2123.78,Yes
ID-00978,Female,0,No,No,11,No,No,No,No,No,No internet service,Yes,No,Yes,One year,No,Mailed check,106.87,7366.09,No
ID-00979,Female,0,Yes,Yes,52,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer,75.5,2628.5,Yes
ID-00980,Female,0,No,No,44,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer,88.99,184.53,No
ID-00981,Female,0,No,Yes,31,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Credit card,111.25,3675.01,No
ID-00982,Female,0,No,No,17,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,38.89,368.09,No
ID-00983,Male,1,No,Yes,12,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No,No internet service,One year,Yes,Mailed check,53.48,1820.82,No
ID-00984,Female,0,Yes,Yes,3,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.91,4172.66,Yes
ID-00985,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,41.66,351.87,No
ID-00986,Female,0,No,No,61,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer,102.71,306.11,No
ID-00987,Female,0,Yes,No,53,No,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,26.63,1362.84,Yes
ID-00988,Female,0,No,Yes,54,No,No,No,No,No internet service,No,No,Yes,No,Two year,No,Mailed check,42.29,4028.73,No
ID-00989,Female,0,No,No,68,No,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.45,8459.62,No
ID-00990,Female,0,Yes,No,39,Yes,No,No,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer,114.07,827.83,Yes
ID-00991,Female,0,Yes,No,13,No,No,DSL,Yes,No,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer,81.3,5408.5,No
ID-00992,Female,0,Yes,Yes,27,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,90.23,4326.16,No
ID-00993,Female,0,Yes,Yes,71,No,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Mailed check,29.15,539.59,No
ID-00994,Female,0,No,No,70,No,Yes,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,37.75,314.14,No
ID-00995,Male,0,No,Yes,66,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,99.64,1940.8,Yes
ID-00996,Male,0,Yes,No,28,No,Yes,DSL,Yes,No,No internet service,No,No,No,Month-to-month,No,Credit card,75.31,5952.68,Yes
ID-00997,Female,0,No,No,60,No,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,22.78,8358.84,No
ID-00998,Female,0,Yes,Yes,67,Yes,No,No,No,No,No,No internet service,No,Yes,Two year,Yes,Electronic check,75.1,4837.53,No
ID-00999,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No internet service,Yes,No,One year,No,Electronic check,66.03,414.94,No
ID-01000,Female,0,Yes,No,16,No,No phone service,No,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,33.7,2254.01,No
ID-01001,Male,0,No,No,48,Yes,Yes,No,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,77.84,8184.93,No
ID-01002,Male,0,No,No,62,No,No phone service,No,No,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,35.72,126.76,Yes
ID-01003,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,99.8,5237.69,No
ID-01004,Male,0,Yes,Yes,12,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,80.41,1568.85,Yes
ID-01005,Male,0,Yes,No,44,No,No phone service,No,No,Yes,No internet service,No,No,Yes,Two year,No,Mailed check,105.82,592.07,No
ID-01006,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,60.93,2223.33,Yes
ID-01007,Male,0,No,Yes,16,Yes,No phone service,No,No internet service,No,No internet service,No,No,No,One year,No,Bank transfer,69.7,8138.71,No
ID-01008,Female,0,No,No,46,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,94.69,6620.07,No
ID-01009,Female,0,Yes,Yes,61,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Credit card,73.15,1502.14,No
ID-01010,Male,0,Yes,Yes,49,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,75.73,587.67,No
ID-01011,Male,0,No,No,42,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,73.86,4292.13,No
ID-01012,Female,0,Yes,No,67,No,No phone service,No,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Credit card,67.63,474.64,Yes
ID-01013,Male,0,No,Yes,71,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.22,3520.05,Yes
ID-01014,Male,0,No,No,27,No,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,One year,No,Credit card,67.01,6953.67,No
ID-01015,Female,0,Yes,Yes,44,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Credit card,108.78,4357.28,No
ID-01016,Female,0,No,Yes,40,Yes,No phone service,No,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,99.52,7790.76,No
ID-01017,Male,0,No,Yes,35,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,87.84,6875.72,Yes
ID-01018,Female,0,No,No,32,No,No,DSL,No,Yes,No,No internet service,No,No internet service,One year,Yes,Credit card,108.57,4830.51,No
ID-01019,Male,0,No,No,24,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,72.23,6868.33,Yes
ID-01020,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,One year,No,Electronic check,100.85,840.42,No
ID-01021,Male,0,No,Yes,46,Yes,No,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card,42.55,1763.36,No
ID-01022,Female,0,No,Yes,32,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,No,Electronic check,25.58,6088.48,Yes
ID-01023,Female,0,No,Yes,66,No,No,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,87.09,67.82,No
ID-01024,Female,0,Yes,Yes,13,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,48.56,58.8,No
ID-01025,Female,0,Yes,No,32,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,82.03,3314.5,No
ID-01026,Female,1,Yes,No,41,No,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,One year,Yes,Credit card,26.03,7532.81,No
ID-01027,Male,0,No,No,64,No,No phone service,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,114.29,8518.83,No
ID-01028,Male,0,Yes,Yes,46,No,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Two year,No,Mailed check,70.02,5650.08,Yes
ID-01029,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,One year,No,Electronic check,19.21,8253.86,Yes
ID-01030,Male,0,Yes,No,31,No,Yes,DSL,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.1,7364.65,No
ID-01031,Female,0,No,Yes,54,No,No phone service,DSL,No internet service,No,No,Yes,Yes,No,Two year,Yes,Electronic check,97.62,1764.4,No
ID-01032,Male,0,Yes,No,53,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card,105.2,3519.15,No
ID-01033,Female,0,Yes,Yes,50,No,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,Two year,No,Bank transfer,64.61,5424.2,No
ID-01034,Male,0,Yes,Yes,58,No,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Bank transfer,30.91,1329.61,No
ID-01035,Female,1,No,Yes,71,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,109.32,2731.78,Yes
ID-01036,Female,0,No,Yes,13,No,No,No,No internet service,Yes,No,Yes,No internet service,Yes,One year,Yes,Mailed check,116.86,6573.53,No
ID-01037,Male,0,Yes,Yes,17,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,24.6,3005.24,Yes
ID-01038,Male,0,Yes,No,54,No,Yes,No,No,No,No,Yes,No,No internet service,Two year,No,Mailed check,26.1,8042.9,Yes
ID-01039,Male,0,Yes,No,55,No,No,DSL,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,75.09,3543.6,No
ID-01040,Male,0,No,No,48,No,No,Fiber optic,No,No,No,No,No internet service,No,One year,No,Mailed check,71.91,1922.81,No
ID-01041,Female,0,No,Yes,59,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,77.41,1839.25,Yes
ID-01042,Male,0,Yes,No,52,No,No,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,50.12,5974.03,Yes
ID-01043,Male,0,No,No,70,No,No,DSL,No,No internet service,No,No internet service,No,No internet service,One year,No,Bank transfer,23.31,3208.86,No
ID-01044,Female,0,Yes,Yes,5,No,No,Fiber optic,No internet service,No,Yes,No,No,No,Two year,Yes,Credit card,76.58,2074.41,No
ID-01045,Male,0,No,Yes,69,No,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,One year,No,Electronic check,33.47,6031.68,No
ID-01046,Male,1,Yes,No,7,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer,52.55,3670.31,No
ID-01047,Male,0,No,No,14,No,Yes,No,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,76.79,7350.09,Yes
ID-01048,Male,0,Yes,No,25,No,No,No,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,39.2,4776.0,No
ID-01049,Male,0,No,No,38,No,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,One year,Yes,Credit card,72.77,8443.67,No
ID-01050,Female,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,90.08,3263.48,Yes
ID-01051,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,No,Credit card,24.86,2463.12,Yes
